masked_acct,MoodysUVIDiffCOFromOrig,VehicleValueBlackBook,FinancedAmt,PaymentAmt,TotalDownPmt,ChargeOffMOB,FICOScore,true_recovery_rate
053ca1b6948e0b6de66c3893ec21f1ff,-12.6,7975,13591,325.83,1500,24,,0.276
053e1506a48036d18b0792015c6f55f3,-11.12,16525,23944.25,506.15,3000,38,494,0.6174
0541ce012ab6e6d715885ad96b9f616f,-10.08,13000,19750.9492,436.67,1000,19,,0.1229
0543db2c6fe56ebafecee2840f09215b,0.23,6000,10068,298.54,2023.62,19,546,0.0445
0547e5e841ecc35940c9a76e6e328420,-11.54,7025,11716.5098,330.25,1384.43,27,495,0.5453
054919db87fb87b96fad28f6418f2086,-4.59,12875,19207.6406,465.69,2500,6,530,0.5731
05510a009b0db9ee494af2cf59ee979e,-7.06,11350,18767.4004,453.22,1000,12,,0.668
0552cf398ade3bb8700bf67faf2e9738,-4.32,14200,28869,638.16,-5927,7,544,0.4267
05572c5ab1c641d25baebe6d242312ba,-5.25,10975,11490.5,279.98,1600,19,560,0.4166
05584cdac4e54eeee4221a34c620bd3e,-6.79,11275,14368.0596,389.14,2000,13,551,0.1701
0558ab3e8b8881504ee7a7d4b2ea92f6,-7.45,11250,18788.3301,431.7,1600,15,497,0.4313
055ba8b311f0004830fd3045689bf3e5,-1.18,16200,25929.6699,586.76,4000,14,512,0.573
05686c1cf0c575fa847c0aeb7f8bd160,-6.52,14400,18247,406.16,5000,10,,0.4705
0569ee8f7c03a78d6e70dbd50a24f6a3,-2.03,7400,12242.9902,295.08,2000,22,517,0.3505
056a9c253c65a3209c0959c518f401c2,-10.85,10500,16513,379.6,1000,24,,0.3746
056c86a0aba25641c7647c80d14fd53b,-6.14,9650,15673,357.46,2500,16,583,0.4519
05741bf0047d90420bfe73f08b7f9d19,-4.18,12000,17158.1992,410.99,2000,29,521,0.3267
057466915559013bc307a481e6998e89,-2.96,8775,15010.7695,388.49,1600,17,479,0.2734
057d108fb6bee7227a1b84e045afd30b,0.41,9150,14175.8203,339.85,945,21,527,0.6188
057d147310796d2aa688a87d0da3da15,0.23,15525,20146.4609,535.49,3000,19,474,0.6738
0580ceca1d438c65919490c01c45937d,-9.49,10525,15974.54,369.16,1500,30,489,0.4365
0581a78ba2aa2928479222cc78feb078,-6.16,6850,9384,242.71,1500,19,522,0.5136
058f1a8602ccf5b2d5b0d4de50c45605,-5.95,8275,12544.8496,294.13,3000,12,478,0.3986
05901f56f0f4e967be9de7086cb1e957,-8.41,11950,15937.7598,371,-1716,20,497,0.1656
05962bdd6e91829f8db32e175be3deda,-2.47,13850,19917.2598,457.62,5000,6,555,0.7365
0596a896424ae93f182299a7e4035469,-4.68,17425,25173.1504,528.87,3150,12,577,0.8493
059c18e1e4021d59d459f6f36e2a780a,-6.94,12850,18004,448.01,8000,18,,0.6048
05a12cff2812347d26966ca2e089d9b9,-9.07,12175,20253.2207,450.86,2000,33,,0.3605
05a3c2c2cf3a20279b2cf655e4556a6c,-6.95,14950,21431.5293,517.62,3000,17,,0.5249
05b0da8b5eb4ad912ff52fc8a2737144,-4.93,8600,11680.2695,318.71,1200,10,,0.3525
05b42346766b608de381d374f8bdf1e3,-2.69,12625,9733.96,226.45,4500,6,509,0.8807
05c96ec3c51b1479437c12731e5d9596,-7.17,10600,18140,439.81,3000,30,,0.5103
05cc3dcff97e85502ac4b3abe72efdb3,-7.14,13375,17882,448.24,1600,26,526,0.2567
05cd47e46d2023a28a56eab1dce2f1fb,-5.05,19000,21188.5,462.54,2000,19,464,0.5341
05cee02eac15bacb7f188121e5721d4e,-0.54,10725,11900,274.18,5000,9,460,0.5715
05d3b7337470bbe0f7d16dc0ac13ceac,-11.63,9350,13950,376.35,1300,29,610,0.0634
05db0d7b3c3109af41933d9c21025225,1.49,17025,22975.8008,525.91,5000,8,507,0.7263
05e1410ce87bd4ce3b942279557ef27f,0.04,9025,12470.7998,299.72,2400,8,,0.487
05e98c6a37df7a16ae6ea971f31dbba1,1.53,10000,16352.8203,370.82,2000,16,,0.4689
05f3f0767797d4e6b200049dc4119ee6,-12.94,16025,22467,531.65,1000,27,,0.3991
05f9a4a2d45a61322d54f6b3ca92663c,-4.4,10500,12585.8301,344.68,1280,20,,0.5825
05fb14d31e6a7d1b7256c6d4ae09517f,0.83,12850,17551.9902,400.32,1700,6,,0.7704
05fbfe24487b534f44c0781dc96aa56c,-5.29,8300,13403.9805,377.09,1000,11,518,0.4618
05fce1a6b134df7f97095c4d99cd85e6,-8.23,9300,15995.6396,396.91,3000,34,,0.2828
05ff2268f671196bd94a33562b21621f,2.8,12725,15115,321.45,10000,7,558,1
06015cc8bac2700758efe9d92a4ca13e,-4.97,10875,15661,366.51,2500,18,593,0.439
0602e09e7666f0d016a2b9b39d290ead,-6.08,9650,11966.4199,288.07,2300,17,559,0.4953
06061b275d3f7514cb8bca890152c25c,0.83,14025,19499.5,558.93,2700,21,508,0.2328
06107ac0cf72f128e0f37d356c3c44bc,0.44,12625,19654.0293,415.52,5500,16,,0.659
0611997e18faa2c852b3a5988c7b6a05,1.22,13300,18664.3594,412.92,3000,7,484,0.8223
0614f16bc07d6666e987f71e7fe5ad14,-8.21,13300,15817.5,349.85,870,16,461,0.536
061c7ed8d0820bf1e76ca87571333917,-3.57,22900,30173.6797,710.95,1500,20,508,0.5844
062caa1215441f5b6382df50e0026a9d,-9.78,11050,19176.5,468.56,1000,20,561,0.5566
062e4d2ab98e8651e5f3b152ff5cabd8,-2.86,9000,14914.6504,449.29,5000,14,,0.6061
0632e14ff26597d32f75813b84725318,-6.23,9350,16017.9102,418.07,3500,11,479,0.5339
06430dcf77480ab1c101a214759e28e0,-5.55,8225,11100,288.65,1200,17,,0.3482
06476a6d41e4eeacd1ec113b1cafecc0,-2.6,13850,16820.5,369.67,3983,11,,0.727
06478985c53f1efa02d4f866e9b291d6,-3.41,15200,19061.3691,396.68,5000,16,468,0.7293
064bbb1807c1520cf24fc73e7ee51864,-6.39,10300,12033.4902,273.68,2200,20,473,0.2305
065100cc4a6fee12ff4d3d72740c410d,-1.59,8775,14632.7598,354.24,1222,15,,0.0378
065452988f782dceacd771c51056173a,-1.2,12875,21369,520.74,1650,6,,0.4473
0654b223b2d1ad3097f38a1315b6fad6,-10.79,12950,20917.3906,511.44,820.32,39,478,0.0703
065878e43cb1d8f5408f25da120fc4d1,-3.57,13025,20571.8691,509.16,1400,20,,0.2868
0668c68bfb82504f220800016320e095,-4.53,12825,17520.2305,424.99,3250,10,561,0.7855
06690ed0e5fc5c712833444bf537d2e0,-8.35,9600,13216,291.59,2500,43,,0.1921
066bac3080bdcfe079e8d0e782da9cc8,0.59,8150,11908,308.14,575,13,464,0.7376
06801df382bb53f106367cbc65ef4506,-5.98,20050,21894.2207,471.91,7000,22,478,0.0628
0687bc25b18518fb8a6c479215671855,-8.23,9575,12806.6201,284.32,1200,34,,0
06884341a7882eacd2918688e96196e2,0.23,12950,17591.8691,399.97,2500,19,,0.6834
068dbcba91aa61222529212c014ac6bf,-11.67,19900,22563,537.18,2330.47,31,516,0.4159
0692d16c746c892b6fd484a61c2659f0,-6.87,17700,30205,621.85,3800,15,592,0.5777
06950e1a2478f5467e7f7d6b477c7989,-1.44,8200,14880.46,375.58,1800,10,469,0.5899
06978b4cd31e9adde6bded8c76751e6e,-2.9,8050,10187.5,301.94,1000,18,470,0.0399
069d08805a9c23231a17645b1769405a,-6.23,11900,16925,388.92,2500,11,519,0.5906
06a3ac10f00c1e72fc2101aba15b39f9,0.2,10925,16603.3398,417.53,750,6,605,0.6498
06aa00288e3ff26f680664a1e6c26ad4,-0.97,12900,20131,509.09,2763,14,483,0.4628
06ab8c96741062fe9762e9dc0a6e51f5,-7.24,10125,14226.3896,393.95,3500,12,444,0.2848
06ad18476045e55162013f9e38578e08,-11.58,10350,13333,322.04,3500,34,,0.295
06ae0566d59c98e37e90228e045db9f0,-7.03,13000,17423.1406,385.22,3500,13,508,0
06af73092b788d1d46dfe8098c3b6bb4,-7.78,12100,18416.8496,407.34,3000,21,422,0.4377
06b064090c7c592bce10de1e48188b3a,-7.41,24150,19000,391.25,8000,46,471,0
06b73feb06fa608fac4131e9e5e8a6df,-4.74,8350,10403.0801,246.68,2750,17,,0.4752
06be579eb6f1cb1b5f5751308334290c,-7.07,10825,13849.7402,313.14,3980,15,520,0.6281
06d2c17525113372b0342b13b35a1d2c,-6.35,11000,16691,388.22,750,25,527,0.0345
06d318648103d49ff7f32589419188e7,1.48,7050,10029.5898,273.8,1900,10,464,0.5605
06de4277900ab4fb820f2d23b32d80ea,-6.11,8725,15314.21,395.12,4000,16,672,0.473
06e21e46a8172bf0bbd4d333383c0ca3,-4.6,12300,18464.9805,488.04,1000,19,580,0.2863
06efa70ed695a7b54cee1a04ac13e245,-9.43,16675,26295.1992,604.76,2127.13,30,505,0.4221
06f2bc851005f0c60404119492eab140,-5.03,9625,13357.0996,330.09,1300,10,,0.6927
06f93f0775a0420866e40f2cae0e95ce,-3.85,19950,24231.1504,488.89,1500,8,609,0.7685
070725bf3ee6696967caaff6c37043f9,-7.89,14475,22438.0098,467.98,1000,28,,0.4449
07094d9737f5f82174a2118ff86a6119,-6.41,8425,13201.7695,379.65,800,33,474,0.1434
0713a762c24c5071868e74e72a34454b,-11.31,12650,22450.9492,499.55,1000,28,463,0.5117
0716992b2a41dae0e12957c12eee4e3c,-7.9,8850,13187,329.08,1500,15,531,0.6335
071a1ce366e8ad0740bcbad7e5558b3b,-9.03,17000,18853.1309,390.79,3466.12,39,,0.5123
071e487c24d18a1a49ecaa7e4a6222be,-9.16,14050,17009.1895,385.94,4000,19,462,0.7359
071eb8b8bb183405f5f13b1eba1d88d5,0.44,10575,13298.5898,350.72,2300,16,470,0.4969
072471070649699d84135d54bcae3143,-0.2,11625,19176.9805,440.62,1000,4,538,0.5749
072da89240c64577d9e8a2baf4a3626d,-7.07,9825,13578.96,305.12,3000,15,,0.046
072ec95a0c806aefc04af4be9b5136c4,-0.36,12650,20619.0293,429.95,1500,13,,0.0329
072fa66e00a8dffa437dd3ca81083c35,-5.63,14425,16767.4102,387.72,4000,10,380,0.5495
073014982d7aed56d834ce3f2b3b9093,-7.06,17325,23418.6992,538.08,2500,12,507,0.4863
073331631abc1f0ab29eb1a88ec3aaaa,-6.47,14325,21764.9297,563.55,2000,11,409,0.502
073614705f19591ba539609e6713589a,-3.5,12750,19599.9492,467.58,1000,8,,0.034
07370da594d764033d0efc5092a78489,-7.55,12175,13377.1396,350.33,5000,26,444,0.0293
073ea142dd8528d70a9cb455e8f16132,-9.16,10750,16248.0195,361.98,1675,19,,0.6096
073ef8a5691242d76e78a92f34b5bf51,-7.45,7450,12148.9805,315.34,2500,15,530,0.0896
073eff90dd2cb66e45efbf6b32b508ad,-2.47,9200,12899,279.71,2000,6,,0.7316
074025bb80c16c44a1158e6069930f2f,-3.42,8625,15026.5,341.84,625,5,515,0.5396
0743c603ae0037be092d57d6c5c78728,-9.27,9475,14356.6904,329.81,2500,22,569,0.6098
074575871bf3377fdcfd859d0c5f05a5,-5.03,11775,16455.9805,370.99,2200,17,,0.3858
074c405b5437433eaa6d4cccd508aae4,-2.97,14075,18757.0391,464.19,2300,8,541,0.8418
07532c7865893b464843af66eba7b1c0,-1.5,10050,15364,404.6,1800,3,486,0.7224
07552d90976bca8320d80578598af862,-3.67,13400,19777.0098,454.41,2000,6,470,0.5801
07581844e9cb6952e732d42477f74cb7,-7.38,6925,9934.7803,271.09,1000,22,,0.0548
07622dbb7059c4d11c66a0f05bb526ea,-9.09,13850,18234.0391,442.05,2000,16,540,0.4823
0771b76b8be93f2cfde5993da9320feb,-7.25,14175,20657.3691,453.95,3200,22,558,0.345
0772df015407db828984179f805c7f18,-10.64,16725,17803.5,369.24,1000,34,,0.483
077303b1cfa79b1e3cff350e75989262,-5.03,11925,13262.7402,324.13,2500,17,539,0.3654
0778aa629c3a2a7577ef1c4472903bdf,-3.37,15425,21768.4707,478.37,4500,21,589,0.7028
077ebe1924d4e8410f68a76701fb2156,0.83,13325,19042.1895,513.06,4000,21,473,0.3733
0799955a28d5733bc2436f82bdb168f4,-9.16,14125,20683,460.38,1120,19,564,0.4812
079aa549abcde11cbd21558cc827b99f,-3.5,15275,19498.0898,475.55,2419.91,8,,0.6295
07a07c9495e140b1c3df6a26bc10fce4,-8.21,9100,13400.8799,335.18,1500,26,,0.3584
07ac982f3aa3d19970056d072b334d62,-8.01,15200,27477.6699,631.41,1000,14,481,0.4239
07b149cee64c659329dc9d9774608038,0.55,22450,26307.3594,668.21,15000,5,516,0.7277
07c0a31904d9a9e09898a26dd7b765b3,-11.19,14075,21032,526.89,1800,29,,0.0449
07c1e1c4a88fbdcf252157a03e8aec79,1.11,9500,13680.8096,377.27,1500,8,,0.515
07c71065fd8912c11315be3418a4c953,-8.6,16500,23250.7793,497.53,2301,23,493,0.5686
07ccbc75be76b40e45df7f1308c25ff4,-2.25,8500,12450,338.7,4200,6,447,0.7247
07d0cf101610d37a2a2a9878dbb49ed3,1.21,9750,18840.75,524.96,1200,9,533,0.4457
07d22a02ffe4a52d6e32cd7fe691d687,-3.08,15700,29713.4297,657.54,2700,4,591,0.4864
07d5cbab4d66a7df57f6f704e5e107b4,1.41,6525,9860.9004,264.71,620,5,556,0.2952
07e8d617669daf0ae5e9eec76e672f54,1.44,11975,21745.5,459.67,3000,9,502,0.5548
07f18fbe7457c1ab7f80d8bc397e1459,-3.37,11975,20004,422.31,1303.21,21,541,0.5025
07f4338af2e9adad91163e406c1e0bb4,-4.97,8875,15532.71,354.68,2113,18,,0.3927
07f513f3ae068dae909d0b42357ae673,-1.26,9250,12549.1904,303.08,2500,21,,0.4939
07f9f8117ec807ac5620930e34fd7a65,-4.89,15225,24759.9902,600.28,3500,11,478,0.535
07fbb6bec3e817c739548344371f72c7,-6.55,7675,13612,383.38,1200,24,,0.3931
07ff38992547f5248e710c37b1c9d973,-6.96,12700,16409.0391,428.29,1500,10,,0.5593
0801ecb64124f44571e5747b83c7006e,-8.55,18775,19052,437.53,6000,19,,0.7358
0809aa9eb19ad4b0f2b4192cd8d0c8e2,-1.84,7575,13289,355.9,1225,8,559,0.61
08133dd22629d42322f0cf64fabab143,-3.18,10475,13089.0498,358.34,3500,15,,0.7471
081715c70ef760c76fb676877b17ffdf,-4.6,14450,18258.3301,446.37,1800,19,,0.6941
08179f49a15c197bd1fe0cfdc56ec54d,-11.4,13050,22248.7402,510.94,1500,37,509,0.4902
081a2e9bb815627abd86029cf11d782b,-5.74,7750,11070.5195,315.03,2000,9,548,0.567
081e33e919e4b2a8e0a4f65f7239ea88,-9.43,12900,17945.7793,427.7,1800,21,452,0.3249
082ba4e55f5c32f33baa545ff8f62eb6,-2.18,13275,21233.1895,437.14,3000,4,680,0.6201
0833c916e390a3a27c809a77abb1caa1,-2.39,8375,12091,312.72,1200,7,553,0.6874
0834170bd578bedc8508c2bbde658394,0.23,10075,16444,448.72,2000,19,489,0.0417
0834f04ed68019ec4f8132d6973a8403,-5.25,13000,22506.9902,501.13,2200,19,462,0.5264
083b71ebc58c7472ec68d35284b5d2da,-4.48,13050,18399.3203,406.75,3000,7,542,0.604
083cf7f1921f071749b749573303dd5e,-1.6,12050,11250,254.42,1500,10,,0
083de69edcbdd9a12fcbd1d28c10bea8,-6.06,11750,15638.75,366.19,2500,13,,0.4429
083e96af869e158faacd496972664fd6,-4.23,5800,10831,293.98,1000,7,593,0.4505
0840f3f83ef9a598da3da0efd96c8300,0.78,16050,22155.5508,546.86,1500,20,453,0.5946
0841c4f638c8dec8bd1d787b8c4e213d,-2.4,6800,9419.5898,252.96,1000,7,,0.699
0848169bfb6dce6b070ef591ae04dc8f,-8.08,7975,11755,280.54,2200,15,,0.422
08519d0ad2b44ded4003597cf8c05ef0,-4.86,18950,24060,583.3,1000,5,559,0.0696
0853f9bbf2c8f561e38506a2b3c722fb,0.56,18200,24045.7598,639.23,2500,8,524,0.5996
085a41ae52281c7e048b7d453cc80b67,2.75,11150,12786.04,356.04,3000,14,471,0.7189
085ddeb9e28618487785f779262c068a,2.96,11425,16502,362.67,1000,5,,0.5468
08614a292cdf8bdb89bf30c4b036e933,-6.65,23300,26806.2793,570.46,2000,21,,0.0245
08691d25d764cae480f76cea73a4e08f,1.37,9225,18384.8301,485.9,1250,5,529,0.5759
086a57043922d7bd01b5f745ccff8825,-6.71,12800,16723,422.16,2000,15,507,0.485
086bb73ae408cf7d5cacba8848118866,-2.9,9825,13892,307.57,3000,18,486,0.5783
086e04263a42aeac1739951d257c737c,-1.88,10800,15374.7305,371.22,2000,5,466,0.5758
0874796b75534331046b08b8aaec42f1,-5.03,13550,16025.46,347.69,2845.54,17,626,0.5356
08887686dfb87d71bbbea3229592f006,-7.16,13325,16184,383.58,1000,14,540,0.4593
089019f698a7e50b3faf7dee945284e6,-5.7,14650,19566.9199,475.52,2000,12,470,0.5965
089328860b7d521529520d19a650bd7a,-9.81,11125,20131,467.71,2100,42,569,0.2941
08a1b22fea9c46a4995585a9f64bc44a,-6.68,14250,26490.0801,604.18,2500,32,552,0.4039
08a3c0d5669223be8207c4814d440117,1.02,12150,21491,493.64,1500,10,524,0.474
08ac05fde0fc606ca8af1d0acee9e0d3,-7.69,13825,16829,395.82,2000,18,595,0.6242
08acc1002840323144873dc18bb07ba2,-0.33,8675,12475,295.9,1600,21,497,0.0932
08ad987e6c80bc4facaf2a2b57e32fa5,-11.83,14400,18372.25,436.8,3500,35,413,0.0566
08b327d32be00c2180c62a9f919414d9,0.86,14825,19699,469.03,1700,9,485,0.5349
08b3882f05cd9039d6345015b8aaa874,0.86,10725,14596.9102,322.09,3200,8,,0.6622
08b3978ad71e651a3acb8ad8831ab1fd,-4.9,12000,18336.5703,408.15,1000,12,506,0.542
08b4048fc3be4dcb11b4966cb4b7b068,-1.88,18000,32983.1719,734.17,-6616,5,549,0.5029
08b5d77a25e1299bf7ab6007ff6cafe3,-9.48,13150,18216,434.56,2500,18,436,0.5466
08bb78cb3fad39b448dd6cabcec318bd,1.18,9525,15410.0898,353.96,900,6,493,0.7227
08c823208103c1c45a2a1c964a551bf3,-8.98,11725,16352.4004,377.1,2000,32,,0.197
08ca98e8df0602c0526bf0ad9236138a,-2.2,14100,18717.6406,502.17,700,3,,0.6672
08d1ef03c3ba0b39fc1c72f1f2339881,-1.58,11575,14152.2402,313.01,2500,7,615,0.6325
08d89a90d9eca5e5673513f71678ea2b,-6.55,13975,11470.1201,276.12,6700,31,496,0.7079
08d98805638557f55bce331f00604b3c,-7.99,14850,22514.5996,515.81,2000,15,549,0.4689
08ec8146b37323e956ef8726403b9c67,-0.47,12525,15975.4102,383.06,1500,9,567,0.0664
08ef5749f63d8ad0a7473aa08a786b70,-2.47,11775,16798.1504,405.44,2000,10,618,0.3492
08ff759b8f62afc719f20727d4da4690,-0.89,10275,13190,387.14,3000,13,458,0.6068
0904356e9e63a11d7cd4ed3bff8db6e4,-3.19,16525,18330.0195,423.26,4000,12,475,0.6899
091308cad62da05235f7eb09e7ccbcbe,-3.85,9975,15019.5,357.59,1500,11,,0.1816
091592b98084d8b41ba563c5f234f281,-10.07,18875,27111.6406,599.35,1860,21,605,0.0441
0918335e8246d3f4de04ec62f7dcac4e,-11.38,11750,16605.9492,388.87,2600,35,665,0.6159
091ea107603e377aa74785ceb55001e7,-6.63,10675,18074.9902,374.62,5000,24,504,0.4169
0925614ac51322923575e74d216c2e6e,-4.03,21975,24847,563.72,3000,8,586,0.6728
0927e31341f64aabc47769d35a8c813e,-10.24,16225,17447,447.75,2000,35,504,0.3764
09282400e153a580ee2ccef175af8c68,-1.32,8850,12029.1504,289.38,1500,9,,0.6666
0930faf58bb347fb60905da161dc3568,-12.19,16075,20631.9297,497.7,1000,28,,0.4206
09330448bd974d25b8b03c0491dc63ba,-7.74,11875,13910.8701,382.2,5200,45,448,0.3978
0933d8ee596bab395392ab9c7fdc418e,-7.76,14850,15993,399.65,2100,25,,0.5523
093b9ec240ae6532193a221c8bbe1016,-4.09,14600,22911.4004,526.42,-1771.44,26,495,0.2946
0944ef9e70796084ed84113897169060,2.11,9700,16249,373.57,1000,3,,0.5529
0945439bfd4a71ef06b1d6a85fd671f2,-2.72,9400,13716.0996,341.41,4500,8,449,0
09460c2d58828e4cd6b1f248f84c510d,-8.21,7150,8292,244.28,3500,41,,0
0948582f4139c615723c13606ba63954,-2.07,10750,16349,401.07,1800,15,529,0
094d7f07ae3718014723bb49ba4d7d31,-8.27,11725,14373.9102,397.02,2550,25,556,0.4467
094fe986655f020e35b63df1daa0a0da,-7.01,11150,8733,245.92,9900,31,455,1
09538c5f5dc2686621c9eaa56edf9eb0,-1.29,11775,13489.4297,347.29,3200,14,526,0.3999
0953d8ac3b33b83fb00c5de028ccd6b1,-6.29,4200,7836.8301,231.93,2000,29,587,0.0539
0953debc8ff51aa5c5bd1ccfc4acd8e7,-1.25,24100,24631.8691,574.6,6780,6,539,0.8768
095416a2f7df85194c9dce63eff824c9,-7.07,8075,11014.5,353.03,4500,15,494,0.4728
09575f40fbca89a942340b39fee69d31,-2.64,16550,18768.9395,396.62,3000,8,607,0.7447
095c97c05a93dfc3e2ca2949c34c2a7c,-4.96,8400,11893.7002,352.44,1500,9,540,0.3981
09615303d0a4527fd27cb401f713bfe7,-7.99,11350,15290.4004,351.31,1000,20,481,0.5305
0963bdd70cb77f5d4ab5f456398dba1f,-3.4,12500,21015.2695,464.84,1000,9,,0.5829
0963e8a245a8ea1ff8dbc123f9345925,-12.94,13000,19295.4492,397.28,1500,27,541,0.6026
0965ed62149b44c32b55519eb0b74db9,-7.06,18375,22032.8105,543.67,7000,12,460,0.0286
096737fccfd159e3fba4c496b1136382,-6.55,9400,13953.46,362.18,3000,24,506,0.3356
096a3c794970509cc4d5b363fa0172f5,-0.82,13525,15210.8799,386.8,1500,10,605,0.5785
096d7c1b13ecdb7a2e94b4950acd13e2,-0.42,7900,16775.1699,385.28,1500,6,502,0.3851
0973d39614bbf487a53c8933260aa5e4,-0.46,15900,19959.9297,460.9,5000,15,581,0.6546
097566452f70fcb9f8ae75a87ee4874c,-7.85,11700,17478.8496,395.28,4000,28,446,0.4053
0982e77059f39dd1422f1d645d5ad41c,-7.53,15475,25573.6191,537.28,1202,21,535,0.4296
0983beecadc8087b093e1f1ad42aff01,-8.88,12300,20509.9902,456.53,1000,27,533,0.3753
098537994c57249b95eddc1f9ee8a7c7,-11.8,7900,13353.96,324.26,1400,32,,0.2838
09977f63d0c6791a83c3d94682f70f2b,-7.41,12675,15730.8301,389.02,1000,24,537,0.3594
09996fca8a8a9c8ad4d9628b6e423f21,-6.84,16425,23254.2793,491.56,2000,13,474,0.5007
099c3a7ae3fe978e7d44d81419e09fd0,-10.62,9775,15667.5,389.41,1500,18,500,0.5707
099eb5944dcd41e4c118c47f09b02749,-6.68,12900,17729,433.48,2500,10,547,0.5795
09a7b1fa13110e596c50b89604969f5f,-11.83,12850,20822.8809,439.95,1000,35,,0.0169
09a986651582267a6441815c563cf730,-3.99,10900,20532.2305,439.65,1050,16,533,0.3593
09af5cf1a3e09545acbafbbb824812c7,-4.38,8275,10369.1504,247.27,3000,21,,0.4086
09b07f573138c457b339a482b7a046cc,-3.67,7550,12601,369.66,865,6,495,0.7009
09b3a5f1894cc88a51fc29784d674c3a,-1.17,8850,12829.96,313.14,3000,8,559,0.7339
09b551e50fd2957aebacb44729807b19,-6.79,13850,18842.6406,398.31,1000,35,545,0.3898
09ba6eff1953f67304ca77db4198d233,-9.49,9525,13361,363.87,1150,18,542,0.67
09bed5d28bdbf0428b368adf4cb8b337,-4.86,17625,23028.7305,512.6,2700,16,480,0.3013
09c1f0fdda9e49ca5498b62658ae6544,-9.25,15775,20216.0898,447.35,3000,34,,0.591
09c948c8b2df1511a8bf4d6bdb4d3ec9,-9.03,14950,22527.1504,485.55,2000,18,621,0.4271
09c9ea110e39be466534b0aa8130d982,-9.15,12500,16783.2598,378.48,1500,42,,0.4033
09cc1db862c91a1ff041ce7407bd4a83,-7.45,10575,13412.2305,307.04,3000,15,,0.5696
09cd5d39b92fcb8373aa2ddd329245cc,-2.92,12625,16070.9404,431.58,3000,5,464,0.7111
09d5cf5104fd7ec74ee0b1ff8b098d7e,-5.74,11675,15358.4004,354.97,3500,9,521,0.7794
09d62763dfd41fe825c2f07f1b258987,-0.06,7225,12746,335.56,5000,9,465,0.6254
09d9ebf21d950ec9f9a49dbf308ac765,-12.56,13125,16691.8809,428.35,1600,28,495,0.4494
09e2ba592c2a34d3d7676356cdbd0e05,-10.08,14625,25068.9805,558.44,4449.6,19,,0.4872
09e59511530e45f45c038af162c932bd,0.56,27750,26637.3809,594.44,10000,20,543,0.0134
09e911b2aad0eb93c319f8c5e9894dba,-7.33,8075,10127,264.82,2500,22,516,0.2647
09ea630bbd8ac094b64accd095ea2c64,-3.93,10675,9440.7803,219.7,8000,13,416,1
09eae2e805b29e358f7e319b506770a0,-1.26,7350,10494,310.9,2000,21,500,0.2478
09ebc4a31f0942d6a122eaa9658e9cd1,-6.18,9025,12857.79,310.53,1500,16,474,0.0246
09ec20213ac1ca7df7fc29d88d812e05,-5.95,8775,11563.4004,290.98,2500,8,466,0.6961
09f5188f945ed1e271cff15d3a85a5be,-10.72,15200,26068,579.98,1014,20,,0.5669
09f75c20e163a47ba49aa082e67d7639,0.36,24625,31764.8203,852.11,2250,12,507,0.693
09f82657490fa91fad3c3e287281b0b9,-1.76,8300,12912.9502,309.56,2500,12,584,0.4887
09fbb86824ed402f0dd2cc7fcab43397,-1.7,12000,11598,313.7,4500,12,544,0.2392
09fda2220bbdc45c843ce08449e69bea,-9.25,15075,23199.3008,506.59,1500,34,591,0.3478
0a0131b3f1fb6656832521206cc84f2f,-3.08,10275,14218,389.46,1000,10,479,0.589
0a07adb3d775957570a94d5c0da831cc,1.26,10675,13324.0596,325.45,2500,5,,0.616
0a0de8a4222a903f059d1d692a42eb23,1.04,16150,20610.8105,458.4,3000,18,603,0.508
0a136febfd21dcda9ec69b3842f86a68,-0.66,12250,17287,397.31,1700,15,492,0.696
0a14665962b7c19548ee04449b1ba88b,-10.62,15575,24874.2305,593.33,1685,18,580,0.2018
0a226236f6541362dc4b011e484d7108,-7.16,16025,20107.4102,444.59,5000,14,483,0.896
0a22c3938306b24740adb63af12e6fd6,-2.35,7100,9874,262.25,1300,14,556,0.3957
0a23938cd26025c7dbb2e5bd655ee2a9,-7.25,17575,21651.4609,475.95,2100,22,547,0.6407
0a245d441b84d42677bb6d55d25a6a47,-8.51,10325,15321.4004,370.03,2300,35,444,0.3269
0a24fca91c61adc7fbe6deba076876cd,-7.06,10800,15753,413.91,1800,12,586,0.3193
0a25135b51e3a033b0638d900f3c008d,-7.72,17225,23830.8496,526.75,3000,25,506,0.5809
0a27a1d07a9448d6ea3bd6b0d47fb92a,-6.71,9900,15055.7402,403.29,2500,23,421,0.4163
0a286a36c4d5062cd9635c76cbae1612,-4.35,9025,14648,379.22,1360,6,,0.5531
0a3f0f4db3b5aed582e5d8c46eee20f6,-9.49,10075,13735.5996,361.54,2000,18,491,0.456
0a3f9d66124793d45a0f8d6cd15f58f1,-5.18,16550,14459.7998,374.29,9000,7,565,0.9672
0a48206e5ce6a40959a234c0bde05186,-6.37,3750,6692.25,198,1500,18,486,0.0931
0a494817ef35fb6fce88732bd13c42ae,-2.98,11100,15597.9902,343.29,1500,4,418,0.3388
0a4bf10cfed4c3ce8fc6d7529735af37,-2.25,9350,14343.2305,355.89,1031,6,538,0.6772
0a50ecab4c147d7f67473920f8e959a5,-8.23,9975,14507.5,329.18,3000,34,542,0.2724
0a5821f9f29dae97eaab5f7ea23d63f4,-11.02,15850,24796.5,524.16,1000,20,488,0.4776
